transaction_id,date,amount_raw,amount,operation_raw,operation_type,direction,details,Мерчант,user_id,category
193,2026-04-15,"-5,000.00 ₸",5000.0,KZT,purchase,credit,Перевод,Нуржанов Бекет Сабырханулы Безвозмездный перевод,user_809,Красота
194,2026-04-15,-460.00 ₸,460.0,KZT,purchase,credit,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_347,Ремонт
195,2026-04-15,"-1,100.00 ₸",1100.0,KZT,purchase,credit,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_560,Ремонт
196,2026-04-15,-23.20 $,23.2,USD,other,credit,Покупка,CLAUDE.AI SUBSCRIPTION 14152360599 US,user_777,Спорт
197,2026-04-15,-100.00 ₸,100.0,KZT,purchase,credit,Покупка,"TOO ""NAUBAY"" KASKELEN KZ",user_347,Медицина
198,2026-04-15,"-2,350.00 ₸",2350.0,KZT,purchase,credit,Покупка,"TOO ""NAUBAY"" KASKELEN KZ",user_777,Одежда
199,2026-04-15,"-3,140.00 ₸",3140.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_809,Питомцы
200,2026-04-15,"-14,730.00 ₸",14730.0,KZT,purchase,credit,Покупка,WILDBERRIES ALMATY KZ,user_665,Красота
201,2026-04-13,"-2,142.00 ₸",2142.0,KZT,purchase,credit,Покупка,"TOO ""MODERN RITEYL"" ALMATY KZ",user_809,Инвестиции
202,2026-04-13,"-1,400.00 ₸",1400.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 70012957 на сумму 1400 KZT,user_777,Страхование
203,2026-04-13,"-3,400.00 ₸",3400.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 72002160 на сумму 3400 KZT,user_665,Развлечения
204,2026-04-13,-310.00 ₸,310.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 70012957 на сумму 310 KZT,user_809,Штрафы
205,2026-04-13,"-2,710.00 ₸",2710.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_966,Транспорт
206,2026-04-12,"-19,000.00 ₸",19000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_665,Дети
207,2026-04-12,"-107,000.00 ₸",107000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_560,Такси
208,2026-04-12,"-6,955.00 ₸",6955.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 70009332 на сумму 6955 KZT,user_777,Штрафы
209,2026-04-12,"-3,330.00 ₸",3330.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_304,Рестораны
210,2026-04-12,"-2,260.00 ₸",2260.0,KZT,purchase,credit,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_379,Образование
211,2026-04-12,"-5,230.00 ₸",5230.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_777,Страхование
212,2026-04-12,"-1,830.00 ₸",1830.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_560,Подписки
213,2026-04-09,"-6,000.00 ₸",6000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_471,Такси
214,2026-04-06,"-1,760.00 ₸",1760.0,KZT,purchase,credit,Покупка,MECHTA SHOP ALMATY KZ,user_347,Электроника
215,2026-04-06,"-6,027.00 ₸",6027.0,KZT,purchase,credit,Покупка,TOO TATKRAFT-FUD TAJYNSHA KZ,user_347,Кредиты
216,2026-04-04,"-1,010.00 ₸",1010.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_379,Развлечения
217,2026-04-04,"-5,640.00 ₸",5640.0,KZT,purchase,credit,Покупка,NANDUK STREET FOOD ALMATY KZ,user_777,Авто
218,2026-04-04,"-3,200.00 ₸",3200.0,KZT,purchase,credit,Покупка,HOCHUPURI KAFE KOKSHETAU KZ,user_379,Ремонт
219,2026-04-04,"-1,000.00 ₸",1000.0,KZT,purchase,credit,Покупка,AVENUE PARK 2 KOKSHETAU KZ,user_521,Связь
220,2026-04-04,"-5,500.00 ₸",5500.0,KZT,purchase,credit,Покупка,AVENUE PARK 2 KOKSHETAU KZ,user_777,Страхование
221,2026-04-04,"-1,770.00 ₸",1770.0,KZT,purchase,credit,Покупка,NANDUK STREET FOOD ALMATY KZ,user_665,Дети
222,2026-04-04,"-47,450.00 ₸",47450.0,KZT,purchase,credit,Покупка,LC WAIKIKI SHOP KOKSHETAU KZ,user_665,Страхование
223,2026-04-04,-490.00 ₸,490.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_521,Коммуналка
224,2026-04-04,-720.00 ₸,720.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_966,Подписки
225,2026-04-04,"-2,080.00 ₸",2080.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 72002968 на сумму 2080 KZT,user_521,Развлечения
226,2026-04-04,"-12,500.00 ₸",12500.0,KZT,purchase,credit,Покупка,212 BOUTIQUE TD ARMADA ALMATY,user_521,Подарки
227,2026-04-04,"-3,730.00 ₸",3730.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 72002968 на сумму 3730 KZT,user_379,Продукты
228,2026-04-04,"-1,100.00 ₸",1100.0,KZT,purchase,credit,Покупка,IP RAMAZAN KOKSHETAU KZ,user_809,Аренда
229,2026-04-04,"-8,790.00 ₸",8790.0,KZT,purchase,credit,Покупка,KOREAN STREET FOOD G. KOKSHETAU KZ,user_665,Транспорт
230,2026-04-04,-250.00 ₸,250.0,KZT,purchase,credit,Покупка,"IP ""BARAKYAT"" TAYYNSHA KZ",user_809,Спорт
231,2026-04-03,"-1,490.00 ₸",1490.0,KZT,purchase,credit,Покупка,IVI.RU ALMATY KZ,user_521,Связь
232,2026-04-03,"+89,800.00 ₸",89800.0,KZT,purchase,credit,Пополнение,Перевод с карты на карту,user_966,Путешествия
233,2026-04-02,"-27,000.00 ₸",27000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_665,Аренда
234,2026-04-01,+10.82 ₸,10.82,KZT,purchase,credit,Пополнение,Пополнение. Выплата процентов по вкладу № KZ74551T600064346KZT от 22.07.2025 за период с 01-го по 31.03.26. Вкладчик Сулейменова Дильназ Тулегеновна,user_777,Аренда
235,2026-03-31,"-3,630.00 ₸",3630.0,KZT,purchase,credit,Покупка,MECHTA SHOP ALMATY KZ,user_777,Медицина
236,2026-03-31,"-13,809.00 ₸",13809.0,KZT,purchase,credit,Покупка,SEMEINYI SUPERMARKET 26 ALMATY KZ,user_777,Рестораны
237,2026-03-31,"-28,180.00 ₸",28180.0,KZT,purchase,credit,Покупка,WILDBERRIES ALMATY KZ,user_560,Красота
238,2026-03-31,"-66,000.00 ₸",66000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_379,Аренда
239,2026-03-31,"+388,890.00 ₸",388890.0,KZT,purchase,credit,Пополнение,240340008470 ПП №58 от 31.03.2026,user_471,Связь
240,2026-03-30,"-10,346.78 ₸",10346.78,KZT,purchase,credit,Покупка,OPENAI CHATGPT SUBSCR 14158799686 US,user_521,Коммуналка
241,2026-03-29,"-2,120.00 ₸",2120.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_471,Штрафы
242,2026-03-29,-400.00 ₸,400.0,KZT,purchase,credit,Покупка,GASTRONOMIYA ALMATY KZ,user_304,Развлечения
243,2026-03-29,"-1,672.00 ₸",1672.0,KZT,purchase,credit,Покупка,"TOO ""MODERN RITEYL"" ALMATY KZ",user_379,Развлечения
244,2026-03-29,"-2,290.00 ₸",2290.0,KZT,purchase,credit,Покупка,CU MINIMARKET ALMATY KZ,user_777,Связь
245,2026-03-29,-600.00 ₸,600.0,KZT,purchase,credit,Покупка,Jetpay Uber ALMATY KZ,user_665,Подарки
246,2026-03-29,"-11,000.00 ₸",11000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_379,Кредиты
247,2026-03-29,"-1,432.00 ₸",1432.0,KZT,purchase,credit,Покупка,SMALL SUPERMARKET ALA03 ALMATY KZ,user_560,Одежда
248,2026-03-29,"-1,260.00 ₸",1260.0,KZT,purchase,credit,Покупка,Jetpay Uber ALMATY KZ,user_665,Страхование
249,2026-03-29,"-1,690.00 ₸",1690.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 70009332 на сумму 1690 KZT,user_809,Связь
250,2026-03-29,"-15,000.00 ₸",15000.0,KZT,purchase,credit,Покупка,IP MARKOVA RUFINA ALMATY KZ,user_560,Коммуналка
251,2026-03-29,"-1,370.00 ₸",1370.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_809,Инвестиции
252,2026-03-28,"-3,640.00 ₸",3640.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_665,Подписки
253,2026-03-28,"-3,410.00 ₸",3410.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_777,Подарки
254,2026-03-28,"-6,990.00 ₸",6990.0,KZT,purchase,credit,Покупка,APPLE.COM BILL ITUNES.COM IE,user_471,Спорт
255,2026-03-27,"-21,951.00 ₸",21951.0,KZT,purchase,credit,Покупка,GOLDAPPLE.KZ ALMATY KZ,user_521,Образование
256,2026-03-27,"-1,535.00 ₸",1535.0,KZT,purchase,credit,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_379,Продукты
257,2026-03-27,"+69,057.00 ₸",69057.0,KZT,purchase,credit,Пополнение,Пополнение. Заработная плата. Сумма на руки за период март 2026 г.,user_379,Электроника
258,2026-03-27,"-2,155.00 ₸",2155.0,KZT,purchase,credit,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_777,Дети
259,2026-03-27,"-3,450.00 ₸",3450.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_521,Кредиты
260,2026-03-26,"-2,670.00 ₸",2670.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_809,Одежда
261,2026-03-26,"-8,000.00 ₸",8000.0,KZT,purchase,credit,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_471,Электроника
262,2026-03-26,-310.00 ₸,310.0,KZT,purchase,credit,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_521,Коммуналка
263,2026-03-26,"-1,820.00 ₸",1820.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_809,Связь
264,2026-03-26,"-2,610.00 ₸",2610.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_521,Кредиты
265,2026-03-25,"-2,000.00 ₸",2000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_304,Кредиты
266,2026-03-25,"-2,450.00 ₸",2450.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_379,Страхование
267,2026-03-25,-730.00 ₸,730.0,KZT,purchase,credit,Покупка,GASTRONOMIYA ALMATY KZ,user_304,Рестораны
268,2026-03-25,"-3,780.00 ₸",3780.0,KZT,purchase,credit,Покупка,SPECTRE COFFEE ALMATY KZ,user_521,Связь
269,2026-03-25,"-6,057.00 ₸",6057.0,KZT,purchase,credit,Покупка,SMALL SUPERMARKET ALA03 ALMATY KZ,user_560,Подписки
270,2026-03-25,"-2,000.00 ₸",2000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_379,Дети
271,2026-03-24,-126.00 ₸,126.0,KZT,purchase,credit,Платеж,"ТОО ""Arbuz Group (Арбуз Груп)"" За оплату билета/услугу/продукты /товар заказ 5184649 Arbuz",user_471,Коммуналка
272,2026-03-24,"-6,983.00 ₸",6983.0,KZT,purchase,credit,Платеж,"ТОО ""Arbuz Group (Арбуз Груп)"" За оплату билета/услугу/продукты /товар заказ 5184649 Arbuz",user_777,Красота
273,2026-03-24,"-10,600.00 ₸",10600.0,KZT,purchase,credit,Покупка,WILDBERRIES ALMATY KZ,user_304,Рестораны
274,2026-03-24,"+1,050.00 ₸",1050.0,KZT,purchase,credit,Покупка,Возврат. Отмена покупки WOLT.COM,user_777,Подарки
275,2026-03-23,"-32,100.00 ₸",32100.0,KZT,purchase,credit,Платеж,"ТОО ""Ticketon Events"" (Тикетон Евентс) За оплату билета/услугу /продукты/товар заказ 1762960668 Тикетон",user_809,Продукты
276,2026-03-23,"-4,494.00 ₸",4494.0,KZT,purchase,credit,Покупка,"TOO ""MODERN RITEYL"" ALMATY KZ",user_347,Подписки
277,2026-03-23,"-10,450.00 ₸",10450.0,KZT,purchase,credit,Покупка,COFFEEBOOM COFFEESHOP ALMATY KZ,user_560,Аренда
278,2026-03-22,"-5,512.00 ₸",5512.0,KZT,purchase,credit,Покупка,WOLT.COM ALMATY KZ,user_809,Медицина
279,2026-03-22,"-1,520.00 ₸",1520.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_966,Инвестиции
280,2026-03-22,"-42,900.00 ₸",42900.0,KZT,purchase,credit,Покупка,RICH STYLE SHOP ALMATY KZ,user_809,Развлечения
281,2026-03-22,"-1,800.00 ₸",1800.0,KZT,purchase,credit,Покупка,LION COFFEE ALMATY KZ,user_809,Красота
282,2026-03-22,"-7,990.00 ₸",7990.0,KZT,purchase,credit,Покупка,IP NOLINA ALMATY KZ,user_347,Дети
283,2026-03-22,"-1,190.00 ₸",1190.0,KZT,purchase,credit,Покупка,Jetpay Uber ALMATY KZ,user_379,Развлечения
284,2026-03-21,"-1,170.00 ₸",1170.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_560,Развлечения
285,2026-03-21,"-1,250.00 ₸",1250.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 70009332 на сумму 1250 KZT,user_560,Питомцы
286,2026-03-21,"-34,090.00 ₸",34090.0,KZT,purchase,credit,Покупка,SONIX ALMATY KZ,user_471,Электроника
287,2026-03-21,"-8,800.00 ₸",8800.0,KZT,purchase,credit,Покупка,DEL PAPA RESTAURANT ALMATY KZ,user_809,Кредиты
288,2026-03-20,"-10,000.00 ₸",10000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_560,Продукты
289,2026-03-20,"-3,000.00 ₸",3000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_665,Штрафы
290,2026-03-20,"-1,710.00 ₸",1710.0,KZT,purchase,credit,Покупка,GASTRONOMIYA ALMATY KZ,user_471,Страхование
291,2026-03-20,"-3,980.00 ₸",3980.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_665,Аренда
292,2026-03-20,"-13,000.00 ₸",13000.0,KZT,purchase,credit,Перевод,Перевод с карты на карту,user_347,Аренда
293,2026-03-20,"+52,200.00 ₸",52200.0,KZT,purchase,credit,Пополнение,Перевод с карты на карту,user_665,Ремонт
294,2026-03-20,"+298,512.00 ₸",298512.0,KZT,purchase,credit,Пополнение,"Поступление от Товарищество с ограниченной ответственностью ""Freedom Holding Operations"" БИН 240340008470 ПП №51 от 20.03.2026",user_777,Одежда
295,2026-03-20,"+1,114.62 ₸",1114.62,KZT,purchase,credit,Пополнение,Между своими счетами,user_521,Штрафы
296,2026-03-19,-790.00 ₸,790.0,KZT,purchase,credit,Покупка,GASTRONOMIYA ALMATY KZ,user_665,Ремонт
297,2026-03-19,"-1,900.00 ₸",1900.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_347,Питомцы
298,2026-03-19,"-2,600.00 ₸",2600.0,KZT,purchase,credit,Платеж,Возмещение за QR оплату через POS 72002160 на сумму 2600 KZT,user_777,Красота
299,2026-03-19,"-2,866.00 ₸",2866.0,KZT,purchase,credit,Покупка,Izi Almaty KZ,user_347,Красота
300,2026-03-19,"-1,740.00 ₸",1740.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_347,Медицина
301,2026-03-19,-110.00 ₸,110.0,KZT,purchase,credit,Покупка,APPLE.COM BILL ITUNES.COM IE,user_809,Рестораны
302,2026-03-18,"-1,020.00 ₸",1020.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_347,Связь
303,2026-03-17,"-1,090.00 ₸",1090.0,KZT,purchase,credit,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_665,Электроника
304,2026-03-17,"+1,377.00 ₸",1377.0,KZT,purchase,credit,Пополнение,Пополнение. Заработная плата. Сумма на руки за период февраль 2026 г.,user_521,Образование
305,2026-03-17,"-5,000.00 ₸",5000.0,KZT,purchase,credit,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_347,Развлечения
306,2026-03-17,"-1,950.00 ₸",1950.0,KZT,purchase,credit,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_347,Питомцы
307,2026-03-17,"-2,630.00 ₸",2630.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_560,Продукты
308,2026-03-16,"-1,000.00 ₸",1000.0,KZT,purchase,credit,Покупка,SMALL SUPERMARKET ALA03 ALMATY KZ,user_966,Медицина
309,2026-03-16,"-1,860.00 ₸",1860.0,KZT,purchase,credit,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_304,Подписки
310,2026-03-16,"-2,550.00 ₸",2550.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_777,Путешествия
311,2026-03-15,"-3,230.00 ₸",3230.0,KZT,purchase,credit,Покупка,YANDEX.GO ALMATY KZ,user_966,Кредиты
312,2026-03-15,"+9,000.00 ₸",9000.0,KZT,purchase,credit,Пополнение,Перевод с карты на карту,user_777,Такси
313,2026-03-15,-20.00 $,20.0,USD,other,credit,Покупка,CLAUDE.AI SUBSCRIPTION 14152360599 US,user_304,Ремонт
314,2026-03-15,"-3,010.00 ₸",3010.0,KZT,purchase,credit,Покупка,UBER ALMATY KZ,user_521,Аренда
